2018-03-16, 00:00, 
2018-03-16, 14:10, 47.918, 21.65, 11.36
2018-03-16, 14:20, 42.565, 22.71, 11.20
2018-03-16, 14:30, 43.269, 25.00, 11.95
2018-03-16, 14:40, 48.169, 33.77, 11.77
2018-03-16, 14:50, 53.537, 30.16, 11.80
2018-03-16, 15:00, 44.387, 13.91, 11.81
2018-03-16, 15:10, 47.11, 41.06, 11.40
2018-03-16, 15:20, 42.7, 11.70, 11.90
2018-03-16, 15:30, 42.084, 22.76, 12.02
2018-03-16, 15:40, 46.942, 21.32, 11.27
2018-03-16, 15:50, 48.506, 33.27, 11.82
2018-03-16, 16:00, 47.947, 18.02, 11.91
2018-03-16, 16:10, 47.184, 31.69, 12.03
2018-03-16, 16:20, 50.738, 34.64, 11.91
2018-03-16, 16:30, 45.646, 20.30, 11.53
2018-03-16, 16:40, 46.627, 18.91, 11.84
2018-03-16, 16:50, 44.387, 21.14, 11.32
2018-03-16, 17:00, 48.962, 33.98, 11.83
2018-03-16, 17:10, 42.67, 34.37, 12.00
2018-03-16, 17:20, 44.059, 22.73, 11.79
2018-03-16, 17:30, 45.118, 16.33, 11.41
2018-03-16, 17:40, 45.585, 22.77, 11.46
2018-03-16, 17:50, 45.791, 13.92, 11.88
2018-03-16, 18:00, 46.83, 13.00, 8.86
2018-03-16, 18:10, 50.406, 36.86, 11.82
2018-03-16, 18:20, 46.243, 17.72, 11.93
2018-03-16, 18:30, 47.096, 31.63, 11.65
2018-03-16, 18:40, 49.345, 32.81, 11.85
2018-03-16, 18:50, 55.102, 23.56, 11.56
2018-03-16, 19:00, 49.239, 29.44, 11.93
2018-03-16, 19:10, 47.747, 14.04, 11.51
2018-03-16, 19:20, 50.323, 15.52, 10.46
2018-03-16, 19:30, 51.24, 18.17, 11.31
2018-03-16, 19:40, 48.852, 25.89, 11.62
2018-03-16, 19:50, 48.378, 23.43, 11.71
2018-03-16, 20:00, 60.969, 33.38, 11.49
2018-03-16, 20:10, 50.382, 34.34, 10.94
2018-03-16, 20:20, 52.803, 27.32, 11.60
2018-03-16, 20:30, 46.878, 29.90, 11.57
2018-03-16, 20:40, 61.405, 20.16, 11.22
2018-03-16, 20:50, 48.767, 27.27, 11.56
2018-03-16, 21:00, 49.977, 14.76, 10.94
2018-03-16, 21:10, 44.123, 21.27, 11.17
2018-03-16, 21:20, 46.591, 20.04, 11.78
2018-03-16, 21:30, 46.629, 29.16, 11.69
2018-03-16, 21:40, 48.697, 34.44, 11.42
2018-03-16, 21:50, 49.744, 19.89, 11.91
2018-03-16, 22:00, 47.624, 26.56, 11.35
2018-03-16, 22:10, 47.077, 16.55, 11.39
2018-03-16, 22:20, 46.256, 18.82, 11.79
2018-03-16, 22:30, 46.806, 16.21, 10.27
2018-03-16, 22:40, 55.01, 25.04, 11.38
2018-03-16, 22:50, 44.356, 20.92, 11.81
2018-03-16, 23:00, 56.535, 32.65, 11.41
2018-03-16, 23:10, 45.889, 21.46, 11.01
2018-03-16, 23:20, 50.432, 37.10, 11.14
2018-03-16, 23:30, 50.843, 11.44, 10.95
2018-03-16, 23:40, 46.745, 38.38, 11.60
2018-03-16, 23:50, 47.474, 40.70, 11.90
