2018-03-17, 07:00, 47.655, 38.97, 11.89
2018-03-17, 07:10, 46.518, 41.29, 12.00
2018-03-17, 07:20, 48.048, 42.45, 11.48
2018-03-17, 07:30, 46.781, 25.71, 12.01
2018-03-17, 07:40, 46.403, 41.76, 11.82
2018-03-17, 07:50, 49.188, 22.49, 11.82
2018-03-17, 08:00, 44.289, 20.92, 11.85
2018-03-17, 08:10, 44.576, 24.86, 6.60
2018-03-17, 08:20, 44.72, 41.43, 11.70
2018-03-17, 08:30, 48.531, 22.42, 11.80
2018-03-17, 08:40, 45.683, 21.90, 12.20
2018-03-17, 08:50, 46.531, 42.26, 11.66
2018-03-17, 09:00, 43.063, 17.79, 8.45
2018-03-17, 09:10, 51.074, 22.62, 11.28
2018-03-17, 09:20, 43.021, 25.50, 11.82
2018-03-17, 09:30, 44.601, 24.33, 11.97
2018-03-17, 09:40, 46.635, 21.18, 11.76
2018-03-17, 09:50, 49.799, 23.65, 12.00
2018-03-17, 10:00, 48.244, 32.64, 11.35
2018-03-17, 10:10, 54.145, 41.82, 10.00
2018-03-17, 10:20, 51.14, 38.58, 5.85
2018-03-17, 10:30, 47.98, 41.27, 11.55
2018-03-17, 10:40, 47.7, 35.38, 11.83
2018-03-17, 10:50, 49.976, 27.78, 11.49
2018-03-17, 11:00, 47.548, 38.24, 11.23
2018-03-17, 11:10, 47.589, 39.92, 11.93
2018-03-17, 11:20, 45.204, 23.44, 11.92
2018-03-17, 11:30, 44.868, 15.09, 10.53
2018-03-17, 11:40, 45.35, 22.28, 11.91
2018-03-17, 11:50, 46.931, 36.86, 12.11
2018-03-17, 12:00, 44.166, 36.63, 12.04
2018-03-17, 12:10, 47.199, 22.34, 11.80
2018-03-17, 12:20, 49.696, 13.85, 11.55
2018-03-17, 12:30, 51.214, 37.95, 11.77
2018-03-17, 12:40, 45.574, 22.95, 12.06
2018-03-17, 12:50, 47.58, 17.91, 11.35
2018-03-17, 13:00, 53.201, 32.21, 12.24
2018-03-17, 13:10, 45.566, 16.38, 11.15
2018-03-17, 13:20, 44.368, 24.06, 11.90
2018-03-17, 13:30, 45.457, 36.83, 12.21
2018-03-17, 13:40, 40.365, 7.99, 0.00
2018-03-17, 13:50, 44.194, 20.05, 11.36
2018-03-17, 14:00, 44.382, 18.60, 11.74
2018-03-17, 14:10, 46.773, 23.84, 11.82
2018-03-17, 14:20, 45.679, 22.44, 11.91
2018-03-17, 14:30, 45.152, 22.96, 12.00
2018-03-17, 14:40, 46.299, 36.01, 11.83
2018-03-17, 14:50, 57.225, 39.76, 9.80
2018-03-17, 15:00, 45.379, 15.62, 11.71
2018-03-17, 15:10, 47.518, 35.35, 11.96
2018-03-17, 15:20, 51.281, 33.84, 11.04
2018-03-17, 15:30, 44.257, 20.75, 11.68
2018-03-17, 15:40, 45.26, 22.16, 11.76
2018-03-17, 15:50, 43.953, 23.26, 11.78
2018-03-17, 16:00, 49.62, 21.56, 11.32
2018-03-17, 16:10, 47.892, 25.46, 10.66
2018-03-17, 16:20, 44.19, 21.51, 11.33
2018-03-17, 16:30, 49.916, 30.87, 10.64
2018-03-17, 16:40, 47.807, 33.28, 11.05
2018-03-17, 16:50, 46.677, 33.48, 10.96
2018-03-17, 17:00, 47.299, 33.78, 10.90
2018-03-17, 17:10, 45.365, 23.25, 10.94
2018-03-17, 17:20, 50.209, 33.65, 11.55
2018-03-17, 17:30, 58.548, 34.15, 10.51
2018-03-17, 17:40, 48.111, 26.37, 10.90
2018-03-17, 17:50, 47.568, 15.87, 10.61
2018-03-17, 18:00, 48.513, 27.64, 11.51
2018-03-17, 18:10, 49.323, 35.06, 11.72
2018-03-17, 18:20, 49.946, 33.83, 11.58
2018-03-17, 18:30, 48.335, 34.96, 11.16
2018-03-17, 18:40, 55.625, 18.07, 9.11
2018-03-17, 18:50, 48.797, 33.01, 10.77
2018-03-17, 19:00, 52.495, 11.55, 10.63
2018-03-17, 19:10, 57.461, 36.34, 9.42
2018-03-17, 19:20, 60.547, 16.37, 7.24
2018-03-17, 19:30, 51.029, 34.86, 10.16
2018-03-17, 19:40, 49.832, 34.22, 10.47
2018-03-17, 19:50, 63.601, 18.76, 6.46
2018-03-17, 20:00, 48.002, 35.99, 11.35
2018-03-17, 20:10, 46.28, 17.62, 11.34
2018-03-17, 20:20, 60.512, 37.28, 9.63
2018-03-17, 20:30, 54.233, 31.81, 10.66
2018-03-17, 20:40, 52.458, 20.33, 10.45
2018-03-17, 20:50, 49.367, 34.79, 11.24
2018-03-17, 21:00, 48.809, 34.94, 9.16
2018-03-17, 21:10, 50.476, 35.07, 11.45
2018-03-17, 21:20, 47.21, 20.42, 11.66
2018-03-17, 21:30, 46.943, 34.62, 11.68
2018-03-17, 21:40, 53.352, 20.42, 10.36
2018-03-17, 21:50, 54.663, 36.99, 9.99
2018-03-17, 22:00, 46.61, 33.61, 10.96
2018-03-17, 22:10, 55.808, 36.20, 11.41
2018-03-17, 22:20, 48.615, 35.13, 11.42
2018-03-17, 22:30, 49.351, 37.60, 11.75
2018-03-17, 22:40, 49.988, 36.02, 11.62
2018-03-17, 22:50, 47.6, 23.36, 7.18
2018-03-17, 23:00, 48.983, 25.84, 11.75
2018-03-17, 23:10, 43.95, 25.56, 8.72
2018-03-17, 23:20, 44.687, 22.14, 11.64
2018-03-17, 23:30, 49.198, 34.85, 10.74
2018-03-17, 23:40, 48.045, 38.45, 11.19
2018-03-17, 23:50, 57.738, 38.93, 11.63
